BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000574	BGC0000574	Caulobacter segnis ATCC 21756, complete genome	lassopeptide	RiPPs	Caulobacter segnis ATCC 21756	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
BGC0000575	BGC0000575	Rhodococcus jostii lariatin biosynthetic gene cluster (larA, larB, larC, larD, larE), complete cds	lassopeptide	RiPPs	Rhodococcus jostii	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus
BGC0000576	BGC0000576	Rubrivivax gelatinosus IL144 DNA, complete genome	lassopeptide	RiPPs	Rubrivivax gelatinosus IL144	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Rubrivivax
BGC0000577	BGC0000577	Sphingobium japonicum UT26S plasmid pCHQ1 DNA, complete genome	lassopeptide	RiPPs	Sphingobium japonicum UT26S	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
BGC0000578	BGC0000578	Streptomyces filamentosus NRRL 15998 supercont3.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces filamentosus NRRL 15998	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000579	BGC0000579	Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sviceus ATCC 29083	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000580	BGC0000580	Xanthomonas gardneri ATCC 19865 XANTHO7DRAF_Contig52, whole genome shotgun sequence	lassopeptide	RiPPs	Xanthomonas gardneri ATCC 19865	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000581	BGC0000581	Escherichia coli plasmid pTUC100 microcin J25 precursor (mcjA), McjB (mcjB), McjC (mcjC), and McjD (mcjD) genes, complete cds	lassopeptide	RiPPs	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000582	BGC0000582	Streptomyces sp. OH-4156 putative regulatory protein gene, complete cds; and cypemycin gene cluster, complete sequence	linaridin	RiPPs	Streptomyces sp. OH-4156	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000583	BGC0000583	Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome	linaridin	RiPPs	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000585	BGC0000585	E.coli Plasmid pMccC7 mccA,B,C,D,E,F genes	RRE-containing	RiPPs	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000591	BGC0000591	Alteromonas sp. B-10-31 orf1, orf2, orf3, mstI, orf5, orf6, orf7 genes, partial and complete cds	microviridin	RiPPs	Alteromonas sp. B-10-31	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas/Salinimonas group,Alteromonas
BGC0000592	BGC0000592	Microcystis aeruginosa NIES-298 microviridin biosynthetic gene cluster, strain NIES-298	microviridin	RiPPs	Microcystis aeruginosa NIES-298	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0000593	BGC0000593	Microcystis aeruginosa MRC microviridin biosynthetic gene cluster, strain MRC	microviridin	RiPPs	Microcystis aeruginosa MRC	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0000594	BGC0000594	Planktothrix agardhii NIVA-CYA 126/8 putative methyltransferase gene, complete cds; microviridin biosynthetic gene cluster, complete sequence; and short chain dehydrogenase gene, complete cds	microviridin	RiPPs	Planktothrix agardhii NIVA-CYA 126/8	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0000598	BGC0000598	Bacterium symbiont of Theonella swinhoei pTSMAC1 genomic sequence	proteusin.RiPP-like	RiPPs	bacterium symbiont of Theonella swinhoei pTSMAC1 Bacteria.	
BGC0000599	BGC0000599	Bacillus thuringiensis strain DPC6431 thuricin operon, partial sequence	sactipeptide.ranthipeptide	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000600	BGC0000600	Bacillus thuringiensis strain SF361 bacteriocin, thurincin H gene cluster, complete sequence	sactipeptide	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000601	BGC0000601	Bacillus subtilis subsp. subtilis str. 168 complete genome	sactipeptide.ranthipeptide	RiPPs	Bacillus subtilis subsp. subtilis str. 168	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000602	BGC0000602	Bacillus subtilis subtilosin gene cluster, complete sequence	sactipeptide	RiPPs	Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000603	BGC0000603	Streptomyces hygroscopicus strain 10-22 cyclothiazomycin biosynthesis gene cluster, complete sequence	thiopeptide.LAP	RiPPs	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceusniger group
BGC0000604	BGC0000604	Nonomuraea sp. WU8817 GE2270 gene cluster, complete sequence	thiopeptide.LAP	RiPPs	Nonomuraea sp. WU8817	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0000605	BGC0000605	Streptomyces sp. ATCC 55365 GE37468 gene cluster, complete sequence	thiopeptide.LAP	RiPPs	Streptomyces sp. ATCC 55365	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000606	BGC0000606	Streptomyces lactacystinaeus lactazole biosynthetic gene cluster, complete sequence, strain: OM-6519	thiopeptide.LAP.lanthipeptide-class-iv	RiPPs	Streptomyces lactacystinaeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000607	BGC0000607	Macrococcus caseolyticus strain 115 plasmid pBac115, complete sequence	thiopeptide	RiPPs	Macrococcus caseolyticus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus
BGC0000608	BGC0000608	Amycolatopsis fastidiosa strain ATCC 202099 nocathiacin biosynthetic gene cluster, partial sequence	thiopeptide	RiPPs	Actinokineospora fastidiosa	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora
BGC0000609	BGC0000609	Nocardia sp. ATCC 202099 nocathiacin I biosynthetic gene cluster, complete sequence	thiopeptide.LAP	RiPPs	Nocardia sp. ATCC 202099	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,unclassified Nocardia
BGC0000610	BGC0000610	Streptomyces actuosus clone cosmid 13G2 nosiheptide biosynthetic gene cluster, partial sequence	thiopeptide.LAP	RiPPs	Streptomyces actuosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000611	BGC0000611	Streptomyces sioyaensis strain ATCC 13989 siomycin biosynthesis gene cluster, complete sequence	thiopeptide.terpene.LAP	Others	Streptomyces sioyaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000612	BGC0000612	Bacillus cereus ATCC 14579, complete genome	thiopeptide.LAP	RiPPs	Bacillus cereus ATCC 14579	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000613	BGC0000613	Nonomuraea sp. Bp3714-39 thiomuracin gene cluster, complete sequence	thiopeptide.LAP	RiPPs	Nonomuraea sp. Bp3714-39	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0000614	BGC0000614	Streptomyces laurentii strain ATCC 31255 thiostrepton biosynthesis gene cluster, complete sequence	thiopeptide.LAP	RiPPs	Streptomyces laurentii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000615	BGC0000615	Nocardiopsis sp. TFS65-07 TP-1161 biosynthetic gene cluster, partial sequence	thiopeptide	RiPPs	Nocardiopsis sp. TFS65-07	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,unclassified Nocardiopsis
BGC0000616	BGC0000616	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	RiPP-like	RiPPs	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0000617	BGC0000617	Bacillus coagulans plasmid pI4 coagulin operon, complete sequence; and Mob/Pre (mob/pre) gene, complete cds	RiPP-like	RiPPs	Weizmannia coagulans	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Weizmannia
BGC0000619	BGC0000619	Lactobacillus gasseri gassericin T gene cluster, complete cds, strain: LA158	RiPP-like	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000620	BGC0000620	Lactococcus lactis orf1, orf2, lnqQ, orf3, orf4, orf5, orf6, orf7, orf8, orf9, orf10, orf11 genes for collagen-binding protein, putative transcriptional regulator, Lacticin Q, membrane permease protein, membrane-franked domain protein, membrane-franked domain protein, ABC-2 type transporter, ABC transporter, ATP-binding protein, putative transcriptional regulator, replication protein, DNA integrase/recombinase, ATP/GTP binding protein, complete cds, strain: QU 5	RiPP-like	RiPPs	Lactococcus lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0000624	BGC0000624	Lactobacillus salivarius salivaricin CRL1328 biosynthetic gene cluster, complete sequence	RiPP-like	RiPPs	Ligilactobacillus salivarius	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus
BGC0000625	BGC0000625	Streptomyces olivoviridis DNA, thioviridamide-producing gene cluster, strain: NA05001	lanthipeptide-class-v.thioamitides	RiPPs	Streptomyces olivoviridis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000626	BGC0000626	Bacillus thuringiensis strain As 1.1013 thuricin biosynthesis gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000627	BGC0000627	Aspergillus flavus NRRL3357 scf_1106286418846 genomic scaffold, whole genome shotgun sequence	fungal-RiPP	RiPPs	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0000628	BGC0000628	Lactobacillus paragasseri JV-V03 Sca03-Contig11, whole genome shotgun sequence	thiopeptide	RiPPs	Lactobacillus paragasseri JV-V03	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000796	BGC0000796	Paenibacillus alvei strain CCM 2051 S-layer glycan biosynthesis gene cluster, partial sequence	lanthipeptide-class-i	RiPPs	Paenibacillus alvei	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000809	BGC0000809	Actinomadura melliaura strain SCC 1655 NADH oxidase and hypothetical proteins genes, complete cds; AT2433 biosynthetic gene cluster, complete sequence; and unknown genes	thiopeptide.indole.LAP	Others	Actinomadura melliaura	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0000874	BGC0000874	Streptomyces griseochromogenes blasticidin biosynthetic cluster, partial sequence	lanthipeptide-class-iv	RiPPs	Streptomyces griseochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000986	BGC0000986	TPA_exp: Stigmatella aurantiaca DW4/3-1 Dkxanthene biosynthetic gene cluster	T1PKS.NRPS.RiPP-like	Others	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001020	BGC0001020	Streptomyces sp. NRRL 30471 muraymycin biosynthetic gene cluster, complete sequence; and flanking sequence	LAP.thiopeptide.NRPS-like.NRPS.nucleoside	Others	Streptomyces sp. NRRL 30471	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001100	BGC0001100	Streptomyces rochei plasmid pSLA2-L DNA, complete sequence	transAT-PKS.NRPS.redox-cofactor	Others	Streptomyces rochei	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei group
BGC0001145	BGC0001145	Streptomyces mobaraensis NBRC 13819 = DSM 40847 contig028, whole genome shotgun sequence	thiopeptide.LAP	RiPPs	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001146	BGC0001146	Streptomyces sp. NRRL WC-3908 thiazole synthase (ctmI), dehydrogenase (ctmB), precursor peptide (ctmA), cyclodehydratase (ctmD), dehydratase (ctmE), dehydratase (ctmF), and LuxR regulatory protein (luxR) genes, complete cds	thiopeptide.LAP	RiPPs	Streptomyces sp. NRRL WC-3908	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001148	BGC0001148	Streptomyces cirratus DNA, pheganomycin biosynthetic gene cluster, strain: MD227-A9	T3PKS.guanidinotides.RiPP-like	Others	Streptomyces cirratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001155	BGC0001155	Planobispora rosea strain ATCC 53733 DNA-directed RNA polymerase, beta' subunit (rpoC) and hypothetical protein genes, complete cds; GE2270 biosynthesis gene cluster, complete sequence; and S10P (rpsJ), L3P (rplC), L4P (rplD), L23P (rplW), L2P (rplB), S19P (rpsS), L22P (rpsV), S3P (rpsC), L16P (rplP), L29P (rpmC), S17P (rpsQ), L14P (rplN), L24P (rplX), L5P (rplE), S14P (rpsN), S8P (rpsH), L6P (rplF), L18P (rplR), S5P (rpsE), L30P (rpmD), L15P (rplO), and preprotein translocase subunit SecY (secY) genes, complete cds	thiopeptide.LAP	RiPPs	Planobispora rosea	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planobispora
BGC0001157	BGC0001157	Streptomyces scabiei 87.22 complete genome	bottromycin.RiPP-like	RiPPs	Streptomyces scabiei 87.22	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001167	BGC0001167	Microcystis aeruginosa PCC 7005 piricyclamide precursor (pirE2) gene, partial cds; piricyclamide precursor (pirE3), putative prenyl transferase (pirF), hypothetical proteins, N-terminal cyanobactin protease (pirA), hypothetical protein (pirB), hypothetical protein (pirC), piricyclamide precursor (pirE4), and hypothetical protein genes, complete cds; and C-terminal cyanoabactin protease (pirG) gene, partial cds	cyanobactin	RiPPs	Microcystis aeruginosa PCC 7005	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001170	BGC0001170	Clostridium sporogenes ATCC 15579 Scfld_02_1 genomic scaffold, whole genome shotgun sequence	LAP	RiPPs	Clostridium sporogenes ATCC 15579	Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium
BGC0001171	BGC0001171	Listeria monocytogenes str. 4b F2365, complete genome	LAP	RiPPs	Listeria monocytogenes serotype 4b str. F2365	Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria
BGC0001173	BGC0001173	Bacillus pumilus ATCC 7061 BAT.Contig118, whole genome shotgun sequence	RRE-containing.LAP	RiPPs	Bacillus pumilus ATCC 7061	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001174	BGC0001174	Corynebacterium urealyticum DSM 7111, complete genome	RRE-containing.LAP	RiPPs	Corynebacterium urealyticum DSM 7111	Bacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
BGC0001176	BGC0001176	Streptomonospora alba strain YIM 90003 contig_9, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomonospora alba	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Streptomonospora
BGC0001188	BGC0001188	Streptomyces sp. CT34 Scaffold1, whole genome shotgun sequence	linaridin	RiPPs	Streptomyces sp. CT34	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001209	BGC0001209	Streptococcus thermophilus LMD-9, complete genome	RaS-RiPP	RiPPs	Streptococcus thermophilus LMD-9	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001210	BGC0001210	Bacillus pseudomycoides DSM 12442 chromosome, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Bacillus pseudomycoides DSM 12442	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001222	BGC0001222	Lactobacillus acidophilus strain M46 plasmid pCV461 acidocin B gene cluster, complete sequence	RiPP-like	RiPPs	Lactobacillus acidophilus	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001226	BGC0001226	Streptomyces collinus Tu 365 chromosome, complete genome	lanthipeptide-class-iv	RiPPs	Streptomyces collinus Tu 365	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001229	BGC0001229	Streptomyces bingchenggensis BCW-1, complete genome	lanthipeptide-class-ii	RiPPs	Streptomyces bingchenggensis BCW-1	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001289	BGC0001289	Paenibacillus ehimensis strain A3 lantibiotic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Paenibacillus ehimensis	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001291	BGC0001291	Enterococcus faecium DNA contains enkB, enkB1, enkB2, enkB3, enkB4 genes for enterocin NKR-5-3B precursor peptide, proteins involved in secretion and immunity/maturation, immunity protein, strain: NKR-5-3	cyclic-lactone-autoinducer.RiPP-like	RiPPs	Enterococcus faecium	Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
BGC0001307	BGC0001307	Streptomyces leeuwenhoekii strain C58 chaxapeptin biosynthesis gene cluster, partial sequence	lassopeptide	RiPPs	Streptomyces leeuwenhoekii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001311	BGC0001311	Ruminococcus flavefaciens FD-1 Contig103, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Ruminococcus flavefaciens FD-1	Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus
BGC0001356	BGC0001356	Paenibacillus dendritiformis C454 PDENDC1000064, whole genome shotgun sequence	lassopeptide	RiPPs	Paenibacillus dendritiformis C454	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001364	BGC0001364	Actinomadura atramentaria DSM 43919 strain SF2197 G339DRAFT_scaffold00004.4, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Actinomadura atramentaria DSM 43919	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0001388	BGC0001388	Lactobacillus gasseri strain EV1461 gassericin E gene cluster, partial sequence	RiPP-like	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001391	BGC0001391	Bacillus thuringiensis serovar rongseni thusin biosynthesis gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Bacillus thuringiensis serovar rongseni	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001392	BGC0001392	Chitinophaga pinensis DSM 2588, complete genome	lanthipeptide-class-i	RiPPs	Chitinophaga pinensis DSM 2588	Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga
BGC0001398	BGC0001398	Phomopsis leptostromiformis ATCC 26115 DNA, phomopsin biosynthetic gene cluster	fungal-RiPP	RiPPs	Phomopsis leptostromiformis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Diaporthales,Valsaceae,Phomopsis
BGC0001407	BGC0001407	Bacillus cereus SJ1, whole genome shotgun sequence	linaridin	RiPPs	Bacillus cereus SJ1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001435	BGC0001435	Streptomyces sp. ZJ306 hydroxylase, deacetylase, and hypothetical proteins genes, complete cds; ikarugamycin gene cluster, complete sequence; and GCN5-related N-acetyltransferase, hypothetical protein, asparagine synthase, transcriptional regulator, ABC transporter, hypothetical proteins, putative membrane transport protein, putative acetyltransferase, cytochrome P450, putative alpha-glucosidase, phosphoketolase, helix-turn-helix domain-containing protein, membrane protein, NAD-dependent epimerase/dehydratase, RNA polymerase, sigma-24 subunit, and hypothetical proteins genes, complete cds	NRPS.lassopeptide.T1PKS	Others	Streptomyces sp. ZJ306	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
