BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0002248	BGC0002248	Aspergillus flavus NRRL3357 chromosome 3	NRPS.terpene	Others	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002260	BGC0002260	Annulohypoxylon truncatum culture CBS:140778 brasilane biosynthetic gene cluster, complete sequence	terpene	Terpene	Annulohypoxylon truncatum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Annulohypoxylon
BGC0002283	BGC0002283	Serratia plymuthica strain WS3236 Ga0236286_11, whole genome shotgun sequence	terpene	Terpene	Serratia plymuthica	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0002309	BGC0002309	Streptomyces cattleya str. NRRL 8057 main chromosome, complete genome	terpene	Terpene	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002320	BGC0002320	Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c20	terpene	Terpene	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum species complex
BGC0002338	BGC0002338	Myxococcales bacterium strain MSr12020 sorangipyranone biosynthetic gene cluster, complete sequence	T1PKS.terpene	Others	Myxococcales bacterium	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales
BGC0002339	BGC0002339	Vitiosangium cumulatum strain MCy10943 hydroxysorangiadenosine terpene biosynthetic gene cluster, complete sequence	terpene	Terpene	Vitiosangium cumulatum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Vitiosangium
BGC0002389	BGC0002389	Zea mays cultivar B73 chromosome 10, Zm-B73-REFERENCE-NAM-5.0, whole genome shotgun sequence	terpene	Terpene	Zea mays	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,Liliopsida,Poales,Poaceae,PACMAD clade,Panicoideae,Andropogonodae,Andropogoneae,Tripsacinae,Zea
BGC0002392	BGC0002392	Oryza sativa Japonica Group DNA, chromosome 7, cultivar: Nipponbare, complete sequence	terpene	Terpene	Oryza sativa Japonica Group	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,Liliopsida,Poales,Poaceae,BOP clade,Oryzoideae,Oryzeae,Oryzinae,Oryza,Oryza sativa
BGC0002393	BGC0002393	Ricinus communis genomic scaffold scf_1106159296192, whole genome shotgun sequence	terpene	Terpene	Ricinus communis	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,fabids,Malpighiales,Euphorbiaceae,Acalyphoideae,Acalypheae,Ricinus
BGC0002394	BGC0002394	Taxus chinensis isolate Ta-2019 chromosome 9, whole genome shotgun sequence	terpene	Terpene	Taxus chinensis	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Pinopsida,Pinidae,Conifers II,Cupressales,Taxaceae,Taxus
BGC0002395	BGC0002395	Hordeum vulgare subsp. vulgare chromosome 2H, MorexV3_pseudomolecules_assembly, whole genome shotgun sequence	terpene	Terpene	Hordeum vulgare subsp. vulgare	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,Liliopsida,Poales,Poaceae,BOP clade,Pooideae,Triticodae,Triticeae,Hordeinae,Hordeum
BGC0002396	BGC0002396	Salvia splendens isolate huo1 chromosome 20, whole genome shotgun sequence	terpene	Terpene	Salvia splendens	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Lamiales,Lamiaceae,Nepetoideae,Mentheae,Salviinae,Salvia,Salvia subgen. Calosphace,core Calosphace
BGC0002397	BGC0002397	Arabidopsis thaliana chromosome 3, partial sequence	terpene	Terpene	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
BGC0002398	BGC0002398	Arabidopsis thaliana chromosome 3, partial sequence	terpene	Terpene	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
BGC0002399	BGC0002399	Capsella rubella cultivar Monte Gargano unplaced genomic scaffold scaffold_3, whole genome shotgun sequence	terpene	Terpene	Capsella rubella	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Capsella
BGC0002400	BGC0002400	Brassica oleracea var. oleracea cultivar TO1000 chromosome C5, BOL, whole genome shotgun sequence	terpene	Terpene	Brassica oleracea var. oleracea	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Brassiceae,Brassica
BGC0002427	BGC0002427	Metarhizium robertsii ARSEF 23 MAA_Scf_14, whole genome shotgun sequence	T1PKS.terpene	Others	Metarhizium robertsii ARSEF 23	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0002445	BGC0002445	Armillaria gallica strain FU02472 terpene biosynthesis gene cluster, complete sequence	terpene	Terpene	Armillaria gallica	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Armillaria
BGC0002449	BGC0002449	Uncultured bacterium sterol biosynthesis gene cluster, complete sequence	terpene	Terpene	uncultured bacterium	Bacteria,environmental samples
BGC0002554	BGC0002554	Streptomyces exfoliatus 2419-SVT2 DNA, carquinostatin A biosynthetic gene cluster	terpene	Terpene	Streptomyces exfoliatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002557	BGC0002557	Penicillium griseofulvum strain NRRL 35584 penifulvin biosynthetic gene cluster, complete sequence	terpene	Terpene	Penicillium griseofulvum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002591	BGC0002591	Streptomyces sp. strain NA04227 aurachin biosynthetic gene cluster, complete sequence	terpene.ladderane	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002603	BGC0002603	Aspergillus versicolor 0312 biosynthetic gene cluster of chevalone E and its oxidized derivatives, complete sequence	T1PKS.terpene	Others	Aspergillus versicolor	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0002604	BGC0002604	Aspergillus felis 0260 DNA, sartorypyrone A biosynthetic gene cluster, complete sequence	T1PKS.terpene	Others	Aspergillus felis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002614	BGC0002614	Penicillium shearii IFM 42152 DNA, diterpenoid pyrones biosynthesis gene cluster	T1PKS.terpene	Others	Penicillium shearii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002618	BGC0002618	Penicillium crustosum strain PN2402 penitremane gene cluster, partial sequence	NRPS.indole.terpene	Others	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002651	BGC0002651	Rosellinia necatrix DNA, scaffold: Contig87, strain: W97, whole genome shotgun sequence	terpene	Terpene	Rosellinia necatrix	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Xylariaceae,Rosellinia
BGC0002666	BGC0002666	Streptomyces sp. MA37 legonmycins biosynthesis gene cluster, complete sequence	NRPS.terpene.NRPS-like	Others	Streptomyces sp. MA37	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002707	BGC0002707	Coniophora puteana RWD-64-598 SS2 unplaced genomic scaffold CONPUscaffold_3, whole genome shotgun sequence	terpene	Terpene	Coniophora puteana RWD-64-598 SS2	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Coniophorineae,Coniophoraceae,Coniophora
BGC0002708	BGC0002708	Coniophora puteana RWD-64-598 SS2 unplaced genomic scaffold CONPUscaffold_3, whole genome shotgun sequence	terpene	Terpene	Coniophora puteana RWD-64-598 SS2	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Coniophorineae,Coniophoraceae,Coniophora
BGC0002723	BGC0002723	Jatropha curcas isolate ELGS0001-1231 unplaced genomic scaffold, RJC1_Hi-C scaffold_928, whole genome shotgun sequence	terpene	Terpene	Jatropha curcas	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,fabids,Malpighiales,Euphorbiaceae,Crotonoideae,Jatropheae,Jatropha
BGC0002724	BGC0002724	Jatropha curcas isolate ELGS0001-1231 unplaced genomic scaffold, RJC1_Hi-C scaffold_989, whole genome shotgun sequence	terpene	Terpene	Jatropha curcas	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,fabids,Malpighiales,Euphorbiaceae,Crotonoideae,Jatropheae,Jatropha
FJ_XM_contig_10044379.region001	FJ_XM_contig_10044379	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_10128802.region001	FJ_XM_contig_10128802	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_10660009.region001	FJ_XM_contig_10660009	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_11009009.region001	FJ_XM_contig_11009009	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_11120126.region001	FJ_XM_contig_11120126	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_11343955.region001	FJ_XM_contig_11343955	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_11514634.region001	FJ_XM_contig_11514634	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_12462442.region001	FJ_XM_contig_12462442	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_13095689.region001	FJ_XM_contig_13095689	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_13316343.region001	FJ_XM_contig_13316343	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_14091814.region001	FJ_XM_contig_14091814	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_14116899.region001	FJ_XM_contig_14116899	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_14572088.region001	FJ_XM_contig_14572088	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_15322387.region001	FJ_XM_contig_15322387	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_15560417.region001	FJ_XM_contig_15560417	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_15811169.region001	FJ_XM_contig_15811169	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_1588118.region001	FJ_XM_contig_1588118	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_16014117.region001	FJ_XM_contig_16014117	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_17502524.region001	FJ_XM_contig_17502524	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_1768250.region001	FJ_XM_contig_1768250	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_19285400.region001	FJ_XM_contig_19285400	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_19454633.region001	FJ_XM_contig_19454633	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_19654613.region001	FJ_XM_contig_19654613	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_20917802.region001	FJ_XM_contig_20917802	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_21359247.region001	FJ_XM_contig_21359247	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_22218608.region001	FJ_XM_contig_22218608	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_22235730.region001	FJ_XM_contig_22235730	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_22694573.region001	FJ_XM_contig_22694573	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_2272099.region001	FJ_XM_contig_2272099	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_22925592.region001	FJ_XM_contig_22925592	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_23315110.region001	FJ_XM_contig_23315110	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_2339218.region001	FJ_XM_contig_2339218	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_23820639.region001	FJ_XM_contig_23820639	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_24056359.region001	FJ_XM_contig_24056359	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_25900302.region001	FJ_XM_contig_25900302	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_26919777.region001	FJ_XM_contig_26919777	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_27041188.region001	FJ_XM_contig_27041188	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_27339217.region001	FJ_XM_contig_27339217	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_2751121.region001	FJ_XM_contig_2751121	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_28023940.region001	FJ_XM_contig_28023940	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_2809081.region001	FJ_XM_contig_2809081	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_2813959.region001	FJ_XM_contig_2813959	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_2868253.region001	FJ_XM_contig_2868253	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_29066785.region001	FJ_XM_contig_29066785	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_29230517.region001	FJ_XM_contig_29230517	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_30747622.region001	FJ_XM_contig_30747622	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_30854793.region001	FJ_XM_contig_30854793	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_31473531.region001	FJ_XM_contig_31473531	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_31568087.region001	FJ_XM_contig_31568087	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_32254214.region001	FJ_XM_contig_32254214	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_32716294.region001	FJ_XM_contig_32716294	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_33317161.region001	FJ_XM_contig_33317161	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_33598111.region001	FJ_XM_contig_33598111	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_33980491.region001	FJ_XM_contig_33980491	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_34079135.region001	FJ_XM_contig_34079135	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_34836434.region001	FJ_XM_contig_34836434	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_35297930.region001	FJ_XM_contig_35297930	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_35873781.region001	FJ_XM_contig_35873781	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_35879681.region001	FJ_XM_contig_35879681	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_36213937.region001	FJ_XM_contig_36213937	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_3662638.region001	FJ_XM_contig_3662638	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_4160175.region001	FJ_XM_contig_4160175	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_4504830.region001	FJ_XM_contig_4504830	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_4820912.region001	FJ_XM_contig_4820912	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_491829.region001	FJ_XM_contig_491829	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_5232081.region001	FJ_XM_contig_5232081	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_5486638.region001	FJ_XM_contig_5486638	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_5988498.region001	FJ_XM_contig_5988498	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_6022602.region001	FJ_XM_contig_6022602	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_6746499.region001	FJ_XM_contig_6746499	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_6807031.region001	FJ_XM_contig_6807031	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_6937137.region001	FJ_XM_contig_6937137	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_7168626.region001	FJ_XM_contig_7168626	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_7776751.region001	FJ_XM_contig_7776751	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_7801046.region001	FJ_XM_contig_7801046	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_8178139.region001	FJ_XM_contig_8178139	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_8266378.region001	FJ_XM_contig_8266378	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_8480053.region001	FJ_XM_contig_8480053	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
FJ_XM_contig_8693419.region001	FJ_XM_contig_8693419	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
