mOTU ID	BGC	GTDB taxonomy
GD_ZH_bin_37	GD_ZH_contig_15455526.region001	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QQUY01;s__
GD_ZH_bin_37	GD_ZH_contig_13124027.region001	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QQUY01;s__
GD_ZH_bin_3	GD_ZH_contig_23696060.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__;g__;s__
GD_ZH_bin_3	GD_ZH_contig_5563401.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__;g__;s__
GD_ZH_bin_3	GD_ZH_contig_26260062.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__;g__;s__
GD_ZH_bin_3	GD_ZH_contig_13764930.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__;g__;s__
GD_ZH_bin_3	GD_ZH_contig_11449603.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__;g__;s__
GD_ZH_bin_43	GD_ZH_contig_21355347.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_12608059.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_439913.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_19401025.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_20449714.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_8713306.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_21233928.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_16505061.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_14859345.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_43	GD_ZH_contig_2680832.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
GD_ZH_bin_48	GD_ZH_contig_18025526.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAGTVG01;s__
GD_ZH_bin_51	GD_ZH_contig_5428584.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__N074bin48;g__N074bin48;s__
GD_ZH_bin_51	GD_ZH_contig_20448458.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__N074bin48;g__N074bin48;s__
GD_ZH_bin_51	GD_ZH_contig_17764897.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__N074bin48;g__N074bin48;s__
GD_ZH_bin_51	GD_ZH_contig_26314258.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__N074bin48;g__N074bin48;s__
GD_ZH_bin_59	GD_ZH_contig_15363659.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__
GD_ZH_bin_59	GD_ZH_contig_16873295.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__
GD_ZH_bin_59	GD_ZH_contig_25369038.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__
GD_ZH_bin_68	GD_ZH_contig_4738565.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__JABDQB01;s__
GD_ZH_bin_68	GD_ZH_contig_11297658.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__JABDQB01;s__
GD_ZH_bin_78	GD_ZH_contig_5314402.region001	d__Bacteria;p__Desulfobacterota_E;c__MBNT15;o__MBNT15;f__MBNT15;g__;s__
GD_ZH_bin_85	GD_ZH_contig_10506588.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__SM1-46;s__
GD_ZH_bin_85	GD_ZH_contig_15685282.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__SM1-46;s__
GD_ZH_bin_85	GD_ZH_contig_17502032.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__SM1-46;s__
GD_ZH_bin_8	GD_ZH_contig_10846645.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_8	GD_ZH_contig_9832964.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_8	GD_ZH_contig_18666303.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_8	GD_ZH_contig_19698756.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_8	GD_ZH_contig_9938502.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_95	GD_ZH_contig_7996764.region001	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__SZUA-254;g__DSXQ01;s__
GD_ZH_bin_95	GD_ZH_contig_271760.region001	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__SZUA-254;g__DSXQ01;s__
GX_BH_bin_101	GX_BH_contig_32392805.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__;g__;s__
GX_BH_bin_101	GX_BH_contig_12341959.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__;g__;s__
GX_BH_bin_101	GX_BH_contig_10070611.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__;g__;s__
GX_BH_bin_101	GX_BH_contig_18343453.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__;g__;s__
GX_BH_bin_101	GX_BH_contig_6613607.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__;g__;s__
GX_BH_bin_101	GX_BH_contig_17570548.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__;g__;s__
GX_BH_bin_103	GX_BH_contig_19643141.region001	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_103	GX_BH_contig_25166481.region001	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_103	GX_BH_contig_24327329.region001	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_103	GX_BH_contig_6106397.region001	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_103	GX_BH_contig_32161106.region001	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_103	GX_BH_contig_2507503.region001	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_103	GX_BH_contig_2507503.region002	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_103	GX_BH_contig_19994123.region001	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__
GX_BH_bin_10	GX_BH_contig_20069125.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis
GX_BH_bin_10	GX_BH_contig_24673427.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis
GX_BH_bin_10	GX_BH_contig_13436386.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis
GX_BH_bin_10	GX_BH_contig_27626518.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis
GX_BH_bin_10	GX_BH_contig_2158387.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis
GX_BH_bin_10	GX_BH_contig_21884561.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis
GX_BH_bin_113	GX_BH_contig_25553640.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__
GX_BH_bin_113	GX_BH_contig_31076881.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__
GX_BH_bin_113	GX_BH_contig_29427728.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__
GX_BH_bin_113	GX_BH_contig_16667050.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__
GX_BH_bin_132	GX_BH_contig_8680612.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GX_BH_bin_132	GX_BH_contig_16913997.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GX_BH_bin_132	GX_BH_contig_15551094.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GX_BH_bin_132	GX_BH_contig_53134.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GX_BH_bin_132	GX_BH_contig_2792787.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GX_BH_bin_132	GX_BH_contig_17014208.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GX_BH_bin_33	GX_BH_contig_33316885.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas nasdae
GX_BH_bin_33	GX_BH_contig_33316885.region002	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas nasdae
GX_BH_bin_33	GX_BH_contig_20167490.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas nasdae
GX_BH_bin_33	GX_BH_contig_20167490.region002	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas nasdae
GX_BH_bin_33	GX_BH_contig_28949178.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas nasdae
GX_BH_bin_33	GX_BH_contig_17258045.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas nasdae
GX_BH_bin_34	GX_BH_contig_15553657.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
GX_BH_bin_34	GX_BH_contig_15138330.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
GX_BH_bin_34	GX_BH_contig_20161164.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
GX_BH_bin_34	GX_BH_contig_26098376.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
GX_BH_bin_34	GX_BH_contig_19268404.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
GX_BH_bin_34	GX_BH_contig_21666627.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
GX_BH_bin_45	GX_BH_contig_13691841.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__IDS-52;s__
GX_BH_bin_45	GX_BH_contig_25993604.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__IDS-52;s__
GX_BH_bin_45	GX_BH_contig_11398309.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__IDS-52;s__
GX_BH_bin_52	GX_BH_contig_20070369.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_52	GX_BH_contig_7756630.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_52	GX_BH_contig_30578947.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_52	GX_BH_contig_13703313.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_52	GX_BH_contig_13715591.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_52	GX_BH_contig_6905269.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_52	GX_BH_contig_1216576.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_52	GX_BH_contig_6745036.region001	d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__B15-G4;g__;s__
GX_BH_bin_56	GX_BH_contig_7394459.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SMXS01;f__SMXS01;g__SMXS01;s__
GX_BH_bin_56	GX_BH_contig_27743078.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SMXS01;f__SMXS01;g__SMXS01;s__
GX_BH_bin_92	GX_BH_contig_5058750.region001	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__UBA10348;g__;s__
GX_BH_bin_92	GX_BH_contig_7123340.region001	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__UBA10348;g__;s__
GX_BH_bin_92	GX_BH_contig_25084577.region001	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__UBA10348;g__;s__
GX_BH_bin_94	GX_BH_contig_29658063.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__DSM-21159;g__;s__
GX_BH_bin_94	GX_BH_contig_8258090.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__DSM-21159;g__;s__
GX_BH_bin_94	GX_BH_contig_22412940.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__DSM-21159;g__;s__
GX_BH_bin_94	GX_BH_contig_10690181.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__DSM-21159;g__;s__
GX_BH_bin_94	GX_BH_contig_21425473.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__DSM-21159;g__;s__
GX_BH_bin_95	GX_BH_contig_10577202.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__
GX_BH_bin_95	GX_BH_contig_12055568.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__
GX_BH_bin_95	GX_BH_contig_23940918.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__
HN_SY_bin_105	HN_SY_contig_28778370.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__
HN_SY_bin_105	HN_SY_contig_33237319.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__
HN_SY_bin_105	HN_SY_contig_29785057.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__
HN_SY_bin_105	HN_SY_contig_13408442.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__
HN_SY_bin_105	HN_SY_contig_13408442.region002	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__
HN_SY_bin_105	HN_SY_contig_6742302.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__
HN_SY_bin_105	HN_SY_contig_26845343.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__
HN_SY_bin_121	HN_SY_contig_20897648.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_31387502.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_9687077.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_34037873.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_30575358.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_13300898.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_8980588.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_17845991.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_20471158.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_30905780.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_32679656.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_121	HN_SY_contig_20838049.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__
HN_SY_bin_123	HN_SY_contig_29720165.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__
HN_SY_bin_123	HN_SY_contig_23997550.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__
HN_SY_bin_139	HN_SY_contig_24355653.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__
HN_SY_bin_139	HN_SY_contig_22642076.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__
HN_SY_bin_139	HN_SY_contig_26234942.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__
HN_SY_bin_139	HN_SY_contig_29756454.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__
HN_SY_bin_146	HN_SY_contig_9599886.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
HN_SY_bin_146	HN_SY_contig_30482831.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
HN_SY_bin_146	HN_SY_contig_18376897.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
HN_SY_bin_146	HN_SY_contig_8214036.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
HN_SY_bin_151	HN_SY_contig_14783764.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__
HN_SY_bin_151	HN_SY_contig_32214461.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__
HN_SY_bin_151	HN_SY_contig_15796390.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__
HN_SY_bin_151	HN_SY_contig_30612883.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__
HN_SY_bin_157	HN_SY_contig_31326117.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-19610;f__DSM-19610;g__;s__
HN_SY_bin_157	HN_SY_contig_98779.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-19610;f__DSM-19610;g__;s__
HN_SY_bin_157	HN_SY_contig_15857317.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-19610;f__DSM-19610;g__;s__
HN_SY_bin_157	HN_SY_contig_8909132.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-19610;f__DSM-19610;g__;s__
HN_SY_bin_157	HN_SY_contig_6326684.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-19610;f__DSM-19610;g__;s__
HN_SY_bin_15	HN_SY_contig_30427448.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_3504793.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_8730625.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_34002315.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_27124001.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_25416054.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_2893318.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_32451159.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_26387301.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_10785700.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_356105.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_479794.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_582616.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_15	HN_SY_contig_1482582.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__
HN_SY_bin_164	HN_SY_contig_21857549.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__
HN_SY_bin_164	HN_SY_contig_196384.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__
HN_SY_bin_164	HN_SY_contig_1943636.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__
HN_SY_bin_164	HN_SY_contig_1967976.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__
HN_SY_bin_177	HN_SY_contig_31067398.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__UBA6912;s__
HN_SY_bin_177	HN_SY_contig_10348582.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__UBA6912;s__
